AveragePrice,region
1.4700000000000002,CincinnatiDayton
1.5300000000000002,CincinnatiDayton
1.6099999999999999,CincinnatiDayton
1.58,CincinnatiDayton
1.5100000000000002,CincinnatiDayton
1.5300000000000002,CincinnatiDayton
1.6800000000000002,CincinnatiDayton
1.65,CincinnatiDayton
1.65,CincinnatiDayton
1.62,CincinnatiDayton
1.6099999999999999,CincinnatiDayton
1.65,CincinnatiDayton
1.6099999999999999,CincinnatiDayton
1.6800000000000002,CincinnatiDayton
1.69,CincinnatiDayton
1.63,CincinnatiDayton
1.6600000000000001,CincinnatiDayton
1.63,CincinnatiDayton
1.63,CincinnatiDayton
1.6099999999999999,CincinnatiDayton
1.62,CincinnatiDayton
1.65,CincinnatiDayton
1.67,CincinnatiDayton
1.6600000000000001,CincinnatiDayton
1.7000000000000002,CincinnatiDayton
1.6400000000000001,CincinnatiDayton
1.6600000000000001,CincinnatiDayton
1.6800000000000002,CincinnatiDayton
1.6600000000000001,CincinnatiDayton
1.62,CincinnatiDayton
1.62,CincinnatiDayton
1.6600000000000001,CincinnatiDayton
1.5499999999999998,CincinnatiDayton
1.58,CincinnatiDayton
1.54,CincinnatiDayton
1.4700000000000002,CincinnatiDayton
1.4900000000000002,CincinnatiDayton
1.5300000000000002,CincinnatiDayton
1.54,CincinnatiDayton
1.5300000000000002,CincinnatiDayton
1.46,CincinnatiDayton
1.5300000000000002,CincinnatiDayton
1.5300000000000002,CincinnatiDayton
1.52,CincinnatiDayton
1.48,CincinnatiDayton
1.5899999999999999,Columbus
1.63,Columbus
1.63,Columbus
1.5899999999999999,Columbus
1.63,Columbus
1.6400000000000001,Columbus
1.5899999999999999,Columbus
1.5499999999999998,Columbus
1.5899999999999999,Columbus
1.6400000000000001,Columbus
1.58,Columbus
1.5,Columbus
1.5300000000000002,Columbus
1.62,Columbus
1.6,Columbus
1.62,Columbus
1.6400000000000001,Columbus
1.63,Columbus
1.6800000000000002,Columbus
1.63,Columbus
1.6,Columbus
1.65,Columbus
1.62,Columbus
1.65,Columbus
1.6400000000000001,Columbus
1.58,Columbus
1.54,Columbus
1.5899999999999999,Columbus
1.6099999999999999,Columbus
1.63,Columbus
1.7000000000000002,Columbus
1.6099999999999999,Columbus
1.6,Columbus
1.7000000000000002,Columbus
1.5899999999999999,Columbus
1.62,Columbus
1.6,Columbus
1.67,Columbus
1.69,Columbus
1.56,Columbus
1.54,Columbus
1.6099999999999999,Columbus
1.5499999999999998,Columbus
1.63,Columbus
1.69,Columbus
1.65,Columbus
1.56,Columbus
1.4700000000000002,Columbus
1.6800000000000002,Columbus
1.62,Columbus
1.5699999999999998,Columbus
1.4900000000000002,Columbus
1.4,DallasFtWorth
1.42,DallasFtWorth
1.3900000000000001,DallasFtWorth
1.34,DallasFtWorth
1.4,DallasFtWorth
1.3800000000000001,DallasFtWorth
1.31,DallasFtWorth
1.4,DallasFtWorth
1.3800000000000001,DallasFtWorth
1.46,DallasFtWorth
1.4300000000000002,DallasFtWorth
1.4100000000000001,DallasFtWorth
1.42,DallasFtWorth
1.44,DallasFtWorth
1.37,DallasFtWorth
1.46,DallasFtWorth
1.44,DallasFtWorth
1.42,DallasFtWorth
1.4500000000000002,DallasFtWorth
1.48,DallasFtWorth
1.4500000000000002,DallasFtWorth
1.4700000000000002,DallasFtWorth
1.4,DallasFtWorth
1.42,DallasFtWorth
1.42,DallasFtWorth
1.4300000000000002,DallasFtWorth
1.37,DallasFtWorth
1.35,DallasFtWorth
1.25,DallasFtWorth
1.33,DallasFtWorth
1.28,DallasFtWorth
1.4100000000000001,DallasFtWorth
1.33,DallasFtWorth
1.35,DallasFtWorth
1.37,DallasFtWorth
1.4100000000000001,DallasFtWorth
1.4,DallasFtWorth
1.32,DallasFtWorth
1.37,DallasFtWorth
1.3900000000000001,DallasFtWorth
1.27,DallasFtWorth
1.32,DallasFtWorth
1.35,DallasFtWorth
1.42,DallasFtWorth
1.4,DallasFtWorth
1.37,DallasFtWorth
1.27,DallasFtWorth
1.28,DallasFtWorth
1.4,DallasFtWorth
1.36,DallasFtWorth
1.36,DallasFtWorth
1.34,DallasFtWorth
1.58,Denver
1.65,Denver
1.4300000000000002,Denver
1.36,Denver
1.7200000000000002,Denver
1.4500000000000002,Denver
1.42,Denver
1.5300000000000002,Denver
1.42,Denver
1.5300000000000002,Denver
1.4700000000000002,Denver
1.5,Denver
1.62,Denver
1.5699999999999998,Denver
1.58,Denver
1.6099999999999999,Denver
1.69,Denver
1.7399999999999998,Denver
1.7999999999999998,Denver
1.77,Denver
1.69,Denver
1.65,Denver
1.7799999999999998,Denver
1.7000000000000002,Denver
1.7799999999999998,Denver
1.79,Denver
1.7999999999999998,Denver
1.7599999999999998,Denver
1.7599999999999998,Denver
1.71,Denver
1.8599999999999999,Denver
1.7599999999999998,Denver
1.81,Denver
1.6800000000000002,Denver
1.6099999999999999,Denver
1.79,Denver
1.6800000000000002,Denver
1.65,Denver
1.79,Denver
1.71,Denver
1.75,Denver
1.63,Denver
1.63,Denver
1.63,Denver
1.6,Denver
1.7200000000000002,Denver
1.5499999999999998,Denver
1.5300000000000002,Denver
1.62,Denver
1.5899999999999999,Denver
1.69,Denver
1.5899999999999999,Denver
1.6800000000000002,Detroit
1.7000000000000002,Detroit
1.65,Detroit
1.58,Detroit
1.71,Detroit
1.69,Detroit
1.7000000000000002,Detroit
1.63,Detroit
1.6400000000000001,Detroit
1.77,Detroit
1.5699999999999998,Detroit
1.5899999999999999,Detroit
1.7000000000000002,Detroit
1.77,Detroit
1.6,Detroit
1.63,Detroit
1.69,Detroit
1.56,Detroit
1.71,Detroit
1.5699999999999998,Detroit
1.67,Detroit
1.6400000000000001,Detroit
1.5899999999999999,Detroit
1.6400000000000001,Detroit
1.62,Detroit
1.6600000000000001,Detroit
1.6,Detroit
1.5699999999999998,Detroit
1.6400000000000001,Detroit
1.5699999999999998,Detroit
1.69,Detroit
1.63,Detroit
1.5499999999999998,Detroit
1.71,Detroit
1.6600000000000001,Detroit
1.6099999999999999,Detroit
1.56,Detroit
1.62,Detroit
1.71,Detroit
1.5699999999999998,Detroit
1.5699999999999998,Detroit
1.73,Detroit
1.6099999999999999,Detroit
1.5699999999999998,Detroit
1.75,Detroit
1.7599999999999998,Detroit
1.71,Detroit
1.52,Detroit
1.79,Detroit
1.7000000000000002,Detroit
1.6800000000000002,Detroit
1.6099999999999999,Detroit
1.73,GrandRapids
1.73,GrandRapids
1.8399999999999999,GrandRapids
1.5300000000000002,GrandRapids
1.7200000000000002,GrandRapids
1.71,GrandRapids
1.7999999999999998,GrandRapids
1.5300000000000002,GrandRapids
1.5100000000000002,GrandRapids
1.7399999999999998,GrandRapids
1.54,GrandRapids
1.5699999999999998,GrandRapids
1.5899999999999999,GrandRapids
1.75,GrandRapids
1.48,GrandRapids
1.5499999999999998,GrandRapids
1.69,GrandRapids
1.5100000000000002,GrandRapids
1.88,GrandRapids
1.4900000000000002,GrandRapids
1.6800000000000002,GrandRapids
1.65,GrandRapids
1.7200000000000002,GrandRapids
1.65,GrandRapids
1.79,GrandRapids
1.7599999999999998,GrandRapids
1.7000000000000002,GrandRapids
1.56,GrandRapids
1.67,GrandRapids
1.7399999999999998,GrandRapids
1.9100000000000001,GrandRapids
1.9,GrandRapids
1.5699999999999998,GrandRapids
1.96,GrandRapids
1.6600000000000001,GrandRapids
1.69,GrandRapids
1.5300000000000002,GrandRapids
1.73,GrandRapids
1.8199999999999998,GrandRapids
1.71,GrandRapids
1.5100000000000002,GrandRapids
1.9500000000000002,GrandRapids
1.6800000000000002,GrandRapids
1.5499999999999998,GrandRapids
1.9100000000000001,GrandRapids
1.81,GrandRapids
1.8399999999999999,GrandRapids
1.54,GrandRapids
1.79,GrandRapids
1.67,GrandRapids
1.63,GrandRapids
1.5499999999999998,GrandRapids
1.6099999999999999,GreatLakes
1.6099999999999999,GreatLakes
1.63,GreatLakes
1.6,GreatLakes
1.67,GreatLakes
1.63,GreatLakes
1.69,GreatLakes
1.58,GreatLakes
1.6,GreatLakes
1.7000000000000002,GreatLakes
1.63,GreatLakes
1.62,GreatLakes
1.65,GreatLakes
1.7000000000000002,GreatLakes
1.62,GreatLakes
1.63,GreatLakes
1.67,GreatLakes
1.6400000000000001,GreatLakes
1.7399999999999998,GreatLakes
1.63,GreatLakes
1.7200000000000002,GreatLakes
1.7399999999999998,GreatLakes
1.7000000000000002,GreatLakes
1.7200000000000002,GreatLakes
1.7399999999999998,GreatLakes
1.73,GreatLakes
1.67,GreatLakes
1.6800000000000002,GreatLakes
1.7200000000000002,GreatLakes
1.73,GreatLakes
1.7999999999999998,GreatLakes
1.75,GreatLakes
1.69,GreatLakes
1.75,GreatLakes
1.65,GreatLakes
1.7399999999999998,GreatLakes
1.6600000000000001,GreatLakes
1.71,GreatLakes
1.7799999999999998,GreatLakes
1.69,GreatLakes
1.6400000000000001,GreatLakes
1.7000000000000002,GreatLakes
1.6400000000000001,GreatLakes
1.62,GreatLakes
1.7599999999999998,GreatLakes
1.75,GreatLakes
1.67,GreatLakes
1.5100000000000002,GreatLakes
1.73,GreatLakes
1.6800000000000002,GreatLakes
1.7000000000000002,GreatLakes
1.62,GreatLakes
1.7599999999999998,HarrisburgScranton
1.71,HarrisburgScranton
1.7399999999999998,HarrisburgScranton
1.7000000000000002,HarrisburgScranton
1.77,HarrisburgScranton
1.7599999999999998,HarrisburgScranton
1.69,HarrisburgScranton
1.69,HarrisburgScranton
1.73,HarrisburgScranton
1.71,HarrisburgScranton
1.5300000000000002,HarrisburgScranton
1.65,HarrisburgScranton
1.7599999999999998,HarrisburgScranton
1.75,HarrisburgScranton
1.77,HarrisburgScranton
1.67,HarrisburgScranton
1.79,HarrisburgScranton
1.7799999999999998,HarrisburgScranton
1.7000000000000002,HarrisburgScranton
1.69,HarrisburgScranton
1.67,HarrisburgScranton
1.7000000000000002,HarrisburgScranton
1.77,HarrisburgScranton
1.79,HarrisburgScranton
1.77,HarrisburgScranton
1.79,HarrisburgScranton
1.7999999999999998,HarrisburgScranton
1.79,HarrisburgScranton
1.73,HarrisburgScranton
1.81,HarrisburgScranton
1.8199999999999998,HarrisburgScranton
1.81,HarrisburgScranton
1.79,HarrisburgScranton
1.79,HarrisburgScranton
1.77,HarrisburgScranton
1.81,HarrisburgScranton
1.77,HarrisburgScranton
1.7799999999999998,HarrisburgScranton
1.81,HarrisburgScranton
1.7399999999999998,HarrisburgScranton
1.6800000000000002,HarrisburgScranton
1.7999999999999998,HarrisburgScranton
1.75,HarrisburgScranton
1.67,HarrisburgScranton
1.7999999999999998,HarrisburgScranton
1.8199999999999998,HarrisburgScranton
1.62,HarrisburgScranton
1.6600000000000001,HarrisburgScranton
1.77,HarrisburgScranton
1.8399999999999999,HarrisburgScranton
1.8599999999999999,HarrisburgScranton
1.65,HarrisburgScranton
1.87,HartfordSpringfield
1.7799999999999998,HartfordSpringfield
1.8399999999999999,HartfordSpringfield
1.79,HartfordSpringfield
1.92,HartfordSpringfield
1.87,HartfordSpringfield
1.7200000000000002,HartfordSpringfield
1.7599999999999998,HartfordSpringfield
1.7599999999999998,HartfordSpringfield
1.7999999999999998,HartfordSpringfield
1.5300000000000002,HartfordSpringfield
1.98,HartfordSpringfield
1.9,HartfordSpringfield
1.8900000000000001,HartfordSpringfield
1.85,HartfordSpringfield
1.71,HartfordSpringfield
1.87,HartfordSpringfield
1.8599999999999999,HartfordSpringfield
1.7399999999999998,HartfordSpringfield
1.7200000000000002,HartfordSpringfield
1.7200000000000002,HartfordSpringfield
1.7599999999999998,HartfordSpringfield
1.9,HartfordSpringfield
1.92,HartfordSpringfield
1.6600000000000001,HartfordSpringfield
1.85,HartfordSpringfield
1.87,HartfordSpringfield
1.85,HartfordSpringfield
1.75,HartfordSpringfield
1.8900000000000001,HartfordSpringfield
1.9300000000000002,HartfordSpringfield
1.94,HartfordSpringfield
1.7999999999999998,HartfordSpringfield
1.85,HartfordSpringfield
1.85,HartfordSpringfield
1.96,HartfordSpringfield
1.9500000000000002,HartfordSpringfield
1.85,HartfordSpringfield
1.9300000000000002,HartfordSpringfield
1.8199999999999998,HartfordSpringfield
1.71,HartfordSpringfield
2.0,HartfordSpringfield
2.03,HartfordSpringfield
1.7200000000000002,HartfordSpringfield
1.98,HartfordSpringfield
1.9899999999999998,HartfordSpringfield
1.69,HartfordSpringfield
1.92,HartfordSpringfield
1.9500000000000002,HartfordSpringfield
1.9899999999999998,HartfordSpringfield
1.98,HartfordSpringfield
1.6600000000000001,HartfordSpringfield
1.3800000000000001,Houston
1.35,Houston
1.33,Houston
1.34,Houston
1.3900000000000001,Houston
1.33,Houston
1.32,Houston
1.35,Houston
1.37,Houston
1.48,Houston
1.5,Houston
1.3900000000000001,Houston
1.42,Houston
1.46,Houston
1.4300000000000002,Houston
1.4900000000000002,Houston
1.4900000000000002,Houston
1.48,Houston
1.4900000000000002,Houston
1.52,Houston
1.52,Houston
1.5,Houston
1.3900000000000001,Houston
1.3800000000000001,Houston
1.3900000000000001,Houston
1.3900000000000001,Houston
1.34,Houston
1.34,Houston
1.22,Houston
1.32,Houston
1.32,Houston
1.4300000000000002,Houston
1.42,Houston
1.36,Houston
1.34,Houston
1.3900000000000001,Houston
1.42,Houston
1.3900000000000001,Houston
1.4300000000000002,Houston
1.3900000000000001,Houston
1.4,Houston
1.37,Houston
1.3800000000000001,Houston
1.4700000000000002,Houston
1.42,Houston
1.33,Houston
1.3,Houston
1.32,Houston
1.37,Houston
1.37,Houston
1.3800000000000001,Houston
1.31,Houston
1.6400000000000001,Indianapolis
1.7000000000000002,Indianapolis
1.63,Indianapolis
1.52,Indianapolis
1.6800000000000002,Indianapolis
1.71,Indianapolis
1.6800000000000002,Indianapolis
1.56,Indianapolis
1.6099999999999999,Indianapolis
1.62,Indianapolis
1.5699999999999998,Indianapolis
1.7000000000000002,Indianapolis
1.58,Indianapolis
1.6400000000000001,Indianapolis
1.5100000000000002,Indianapolis
1.4700000000000002,Indianapolis
1.71,Indianapolis
1.77,Indianapolis
1.8199999999999998,Indianapolis
1.7399999999999998,Indianapolis
1.7999999999999998,Indianapolis
1.81,Indianapolis
1.8199999999999998,Indianapolis
1.67,Indianapolis
1.65,Indianapolis
1.65,Indianapolis
1.5499999999999998,Indianapolis
1.63,Indianapolis
1.75,Indianapolis
1.88,Indianapolis
1.9700000000000002,Indianapolis
1.8900000000000001,Indianapolis
1.8599999999999999,Indianapolis
1.6600000000000001,Indianapolis
1.73,Indianapolis
1.8399999999999999,Indianapolis
1.6800000000000002,Indianapolis
1.75,Indianapolis
1.77,Indianapolis
1.69,Indianapolis
1.71,Indianapolis
1.81,Indianapolis
1.67,Indianapolis
1.73,Indianapolis
1.94,Indianapolis
1.9,Indianapolis
1.58,Indianapolis
1.52,Indianapolis
1.6600000000000001,Indianapolis
1.7399999999999998,Indianapolis
1.85,Indianapolis
1.62,Indianapolis
1.5899999999999999,Jacksonville
1.79,Jacksonville
1.56,Jacksonville
1.79,Jacksonville
1.56,Jacksonville
1.58,Jacksonville
1.85,Jacksonville
1.85,Jacksonville
1.5699999999999998,Jacksonville
1.8199999999999998,Jacksonville
1.85,Jacksonville
1.5899999999999999,Jacksonville
1.5899999999999999,Jacksonville
1.87,Jacksonville
1.5899999999999999,Jacksonville
1.8399999999999999,Jacksonville
1.58,Jacksonville
1.8599999999999999,Jacksonville
1.85,Jacksonville
1.85,Jacksonville
1.5899999999999999,Jacksonville
1.8399999999999999,Jacksonville
1.85,Jacksonville
1.6,Jacksonville
1.8199999999999998,Jacksonville
1.5499999999999998,Jacksonville
1.7599999999999998,Jacksonville
1.5499999999999998,Jacksonville
1.7999999999999998,Jacksonville
1.58,Jacksonville
1.8399999999999999,Jacksonville
1.6,Jacksonville
1.8199999999999998,Jacksonville
1.8399999999999999,Jacksonville
1.56,Jacksonville
1.81,Jacksonville
1.77,Jacksonville
1.5899999999999999,Jacksonville
1.7000000000000002,Jacksonville
1.7999999999999998,Jacksonville
1.56,Jacksonville
1.87,Jacksonville
1.8399999999999999,Jacksonville
1.6099999999999999,Jacksonville
1.7000000000000002,Jacksonville
1.8399999999999999,Jacksonville
1.81,Jacksonville
1.52,Jacksonville
1.7999999999999998,Jacksonville
1.87,Jacksonville
1.7999999999999998,Jacksonville
1.5699999999999998,Jacksonville
1.4300000000000002,LasVegas
1.56,LasVegas
1.5499999999999998,LasVegas
1.4900000000000002,LasVegas
